token_id,speaker_id,utterance_id,token_position,character,expected_pinyin,expected_tone,syllable_base,moe_verified,moe_verification_status,audio_annotation_matched,alignment_eligible,eligibility_exclusion_reason_primary,eligibility_exclusion_reasons_all,n_rated_tokens_in_utterance,n_undetermined_in_utterance,speech_type,ompal_label,source_audio_path,annotation_source,dataset_version,pipeline_version
00203329_03,02033,00203329,3,手,shǒu,3,shou,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203329.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203329_04,02033,00203329,4,機,jī,1,ji,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203329.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203329_05,02033,00203329,5,發,fā,1,fa,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203329.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203329_07,02033,00203329,7,條,tiáo,2,tiao,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203329.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203329_08,02033,00203329,8,短,duǎn,3,duan,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203329.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203329_10,02033,00203329,10,就,jiù,4,jiu,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203329.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203401_01,02034,00203401,1,國,guó,2,guo,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203401.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203401_03,02034,00203401,3,曆,lì,4,li,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203401.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203401_05,02034,00203401,5,新,xīn,1,xin,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203401.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203401_06,02034,00203401,6,年,nián,2,nian,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203401.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203401_07,02034,00203401,7,叫,jiào,4,jiao,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203401.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203401_09,02034,00203401,9,春,chūn,1,chun,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203401.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203401_10,02034,00203401,10,節,jié,2,jie,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203401.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203402_01,02034,00203402,1,西,xī,1,xi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203402.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203402_02,02034,00203402,2,方,fāng,1,fang,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203402.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203402_04,02034,00203402,4,聖,shèng,4,sheng,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203402.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203402_05,02034,00203402,5,誕,dàn,4,dan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203402.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203402_06,02034,00203402,6,節,jié,2,jie,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203402.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203402_07,02034,00203402,7,一,yī,1,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203402.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203402_08,02034,00203402,8,樣,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203402.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_00,02034,00203403,0,是,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_02,02034,00203403,2,國,guó,2,guo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_03,02034,00203403,3,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_04,02034,00203403,4,一,yī,1,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_05,02034,00203403,5,年,nián,2,nian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_07,02034,00203403,7,最,zuì,4,zui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_10,02034,00203403,10,最,zuì,4,zui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_11,02034,00203403,11,熱,rè,4,re,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_12,02034,00203403,12,鬧,nào,4,nao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_14,02034,00203403,14,節,jié,2,jie,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203403_15,02034,00203403,15,日,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203403.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203404_00,02034,00203404,0,也,yě,3,ye,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02034/00203404.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203404_01,02034,00203404,1,是,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02034/00203404.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203404_02,02034,00203404,2,全,quán,2,quan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02034/00203404.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203404_03,02034,00203404,3,家,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02034/00203404.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203404_04,02034,00203404,4,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02034/00203404.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203404_05,02034,00203404,5,團,tuán,2,tuan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02034/00203404.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203404_06,02034,00203404,6,圓,yuán,2,yuan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02034/00203404.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203404_08,02034,00203404,8,日,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02034/00203404.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_00,02034,00203405,0,所,suǒ,3,suo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_01,02034,00203405,1,以,yǐ,3,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_02,02034,00203405,2,出,chū,1,chu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_03,02034,00203405,3,門,mén,2,men,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_04,02034,00203405,4,在,zài,4,zai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,0,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_05,02034,00203405,5,外,wài,4,wai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_07,02034,00203405,7,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_08,02034,00203405,8,必,bì,4,bi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_09,02034,00203405,9,須,xū,1,xu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_10,02034,00203405,10,在,zài,4,zai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_11,02034,00203405,11,年,nián,2,nian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_12,02034,00203405,12,前,qián,2,qian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_13,02034,00203405,13,趕,gǎn,3,gan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_14,02034,00203405,14,回,huí,2,hui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203405_15,02034,00203405,15,家,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02034/00203405.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_00,02034,00203406,0,大,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_02,02034,00203406,2,小,xiǎo,3,xiao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_03,02034,00203406,3,學,xué,2,xue,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_04,02034,00203406,4,也,yě,3,ye,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_05,02034,00203406,5,都,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_06,02034,00203406,6,在,zài,4,zai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_07,02034,00203406,7,這,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_09,02034,00203406,9,時,shí,2,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_10,02034,00203406,10,候,hòu,4,hou,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_11,02034,00203406,11,開,kāi,1,kai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203406_14,02034,00203406,14,寒,hán,2,han,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02034/00203406.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203407_02,02034,00203407,2,曆,lì,4,li,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203407.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203407_03,02034,00203407,3,十,shí,2,shi,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203407.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203407_04,02034,00203407,4,二,èr,4,er,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203407.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203407_05,02034,00203407,5,月,yuè,4,yue,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203407.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203407_06,02034,00203407,6,初,chū,1,chu,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203407.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203407_07,02034,00203407,7,開,kāi,1,kai,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203407.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203408_00,02034,00203408,0,人,rén,2,ren,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203408.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203408_02,02034,00203408,2,就,jiù,4,jiu,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203408.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203408_04,02034,00203408,4,準,zhǔn,3,zhun,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203408.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203408_05,02034,00203408,5,備,bèi,4,bei,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203408.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203408_07,02034,00203408,7,年,nián,2,nian,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203408.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203409_03,02034,00203409,3,屋,wū,1,wu,1,verified,1,1,,,3,0,l2,1,private-data/ompal/wav/SPEAKER02034/00203409.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
